Batch,CourseTitle,SeatRollNo,Credit Hours,Total Marks,Delivery Format,TotalMarks
18TL,Amplifier & Oscillators,18TL06,1,50,Practical,40
18TL,Amplifier & Oscillators,18TL08,1,50,Practical,33
18TL,Amplifier & Oscillators,18TL10,1,50,Practical,41
18TL,Amplifier & Oscillators,18TL16,1,50,Practical,29
18TL,Amplifier & Oscillators,18TL18,1,50,Practical,27
18TL,Amplifier & Oscillators,18TL20,1,50,Practical,30
18TL,Amplifier & Oscillators,18TL22,1,50,Practical,41
18TL,Amplifier & Oscillators,18TL24,1,50,Practical,33
18TL,Amplifier & Oscillators,18TL26,1,50,Practical,31
18TL,Amplifier & Oscillators,18TL28,1,50,Practical,38
18TL,Amplifier & Oscillators,18TL30,1,50,Practical,28
18TL,Amplifier & Oscillators,18TL34,1,50,Practical,22
18TL,Amplifier & Oscillators,18TL36,1,50,Practical,27
18TL,Amplifier & Oscillators,18TL40,1,50,Practical,37
18TL,Amplifier & Oscillators,18TL42,1,50,Practical,26
18TL,Amplifier & Oscillators,18TL44,1,50,Practical,20
18TL,Amplifier & Oscillators,18TL50,1,50,Practical,32
18TL,Amplifier & Oscillators,18TL58,1,50,Practical,30
18TL,Amplifier & Oscillators,18TL62,1,50,Practical,33
18TL,Amplifier & Oscillators,18TL74,1,50,Practical,37
18TL,Amplifier & Oscillators,18TL76,1,50,Practical,34
18TL,Amplifier & Oscillators,18TL80,1,50,Practical,42
18TL,Amplifier & Oscillators,18TL82,1,50,Practical,38
18TL,Amplifier & Oscillators,18TL84,1,50,Practical,42
18TL,Amplifier & Oscillators,18TL86,1,50,Practical,29
18TL,Amplifier & Oscillators,18TL88,1,50,Practical,27
18TL,Amplifier & Oscillators,18TL90,1,50,Practical,30
18TL,Amplifier & Oscillators,18TL102,1,50,Practical,47
18TL,Amplifier & Oscillators,18TL106,1,50,Practical,32
18TL,Amplifier & Oscillators,18TL108,1,50,Practical,29
18TL,Amplifier & Oscillators,18TL110,1,50,Practical,38
18TL,Amplifier & Oscillators,18TL116,1,50,Practical,30
18TL,Amplifier & Oscillators,18TL118,1,50,Practical,42
18TL,Amplifier & Oscillators,18TL120,1,50,Practical,27
18TL,Amplifier & Oscillators,18TL122,1,50,Practical,30
18TL,Amplifier & Oscillators,18TL03,1,50,Practical,39
18TL,Amplifier & Oscillators,18TL05,1,50,Practical,45
18TL,Amplifier & Oscillators,18TL07,1,50,Practical,44
18TL,Amplifier & Oscillators,18TL09,1,50,Practical,42
18TL,Amplifier & Oscillators,18TL13,1,50,Practical,34
18TL,Amplifier & Oscillators,18TL15,1,50,Practical,34
18TL,Amplifier & Oscillators,18TL17,1,50,Practical,28
18TL,Amplifier & Oscillators,18TL19,1,50,Practical,41
18TL,Amplifier & Oscillators,18TL23,1,50,Practical,37
18TL,Amplifier & Oscillators,18TL25,1,50,Practical,36
18TL,Amplifier & Oscillators,18TL31,1,50,Practical,37
18TL,Amplifier & Oscillators,18TL33,1,50,Practical,36
18TL,Amplifier & Oscillators,18TL35,1,50,Practical,38
18TL,Amplifier & Oscillators,18TL37,1,50,Practical,38
18TL,Amplifier & Oscillators,18TL39,1,50,Practical,38
18TL,Amplifier & Oscillators,18TL43,1,50,Practical,43
18TL,Amplifier & Oscillators,18TL45,1,50,Practical,38
18TL,Amplifier & Oscillators,18TL47,1,50,Practical,39
18TL,Amplifier & Oscillators,18TL49,1,50,Practical,34
18TL,Amplifier & Oscillators,18TL51,1,50,Practical,34
18TL,Amplifier & Oscillators,18TL55,1,50,Practical,47
18TL,Amplifier & Oscillators,18TL57,1,50,Practical,40
18TL,Amplifier & Oscillators,18TL61,1,50,Practical,38
18TL,Amplifier & Oscillators,18TL63,1,50,Practical,41
18TL,Amplifier & Oscillators,18TL71,1,50,Practical,46
18TL,Amplifier & Oscillators,18TL73,1,50,Practical,15
18TL,Amplifier & Oscillators,18TL75,1,50,Practical,34
18TL,Amplifier & Oscillators,18TL77,1,50,Practical,38
18TL,Amplifier & Oscillators,18TL81,1,50,Practical,41
18TL,Amplifier & Oscillators,18TL87,1,50,Practical,31
18TL,Amplifier & Oscillators,18TL89,1,50,Practical,36
18TL,Amplifier & Oscillators,18TL91,1,50,Practical,11
18TL,Amplifier & Oscillators,18TL101,1,50,Practical,43
18TL,Amplifier & Oscillators,18TL103,1,50,Practical,29
18TL,Amplifier & Oscillators,18TL107,1,50,Practical,31
18TL,Amplifier & Oscillators,18TL111,1,50,Practical,30
18TL,Amplifier & Oscillators,18TL117,1,50,Practical,29
18TL,Amplifier & Oscillators,18TL119,1,50,Practical,31
18TL,Amplifier & Oscillators,18TL121,1,50,Practical,47
18TL,Amplifier & Oscillators,18TL123,1,50,Practical,35
18TL,Amplifier & Oscillators,18TL125,1,50,Practical,33
18TL,Amplifier & Oscillators,18-17TL79,1,50,Practical,38
18TL,Amplifier & Oscillators,18TL03,3,100,Theory,60
18TL,Amplifier & Oscillators,18TL05,3,100,Theory,50
18TL,Amplifier & Oscillators,18TL07,3,100,Theory,76
18TL,Amplifier & Oscillators,18TL09,3,100,Theory,55
18TL,Amplifier & Oscillators,18TL13,3,100,Theory,32
18TL,Amplifier & Oscillators,18TL15,3,100,Theory,50
18TL,Amplifier & Oscillators,18TL17,3,100,Theory,19
18TL,Amplifier & Oscillators,18TL19,3,100,Theory,53
18TL,Amplifier & Oscillators,18TL23,3,100,Theory,50
18TL,Amplifier & Oscillators,18TL25,3,100,Theory,32
18TL,Amplifier & Oscillators,18TL31,3,100,Theory,61
18TL,Amplifier & Oscillators,18TL33,3,100,Theory,62
18TL,Amplifier & Oscillators,18TL35,3,100,Theory,71
18TL,Amplifier & Oscillators,18TL37,3,100,Theory,55
18TL,Amplifier & Oscillators,18TL39,3,100,Theory,52
18TL,Amplifier & Oscillators,18TL43,3,100,Theory,68
18TL,Amplifier & Oscillators,18TL45,3,100,Theory,35
18TL,Amplifier & Oscillators,18TL47,3,100,Theory,50
18TL,Amplifier & Oscillators,18TL49,3,100,Theory,36
18TL,Amplifier & Oscillators,18TL51,3,100,Theory,37
18TL,Amplifier & Oscillators,18TL55,3,100,Theory,89
18TL,Amplifier & Oscillators,18TL57,3,100,Theory,68
18TL,Amplifier & Oscillators,18TL61,3,100,Theory,55
18TL,Amplifier & Oscillators,18TL63,3,100,Theory,68
18TL,Amplifier & Oscillators,18TL71,3,100,Theory,86
18TL,Amplifier & Oscillators,18TL73,3,100,Theory,11
18TL,Amplifier & Oscillators,18TL75,3,100,Theory,38
18TL,Amplifier & Oscillators,18TL77,3,100,Theory,34
18TL,Amplifier & Oscillators,18TL81,3,100,Theory,71
18TL,Amplifier & Oscillators,18TL87,3,100,Theory,25
18TL,Amplifier & Oscillators,18TL89,3,100,Theory,34
18TL,Amplifier & Oscillators,18TL91,3,100,Theory,0
18TL,Amplifier & Oscillators,18TL101,3,100,Theory,77
18TL,Amplifier & Oscillators,18TL103,3,100,Theory,19
18TL,Amplifier & Oscillators,18TL107,3,100,Theory,36
18TL,Amplifier & Oscillators,18TL111,3,100,Theory,38
18TL,Amplifier & Oscillators,18TL117,3,100,Theory,25
18TL,Amplifier & Oscillators,18TL119,3,100,Theory,24
18TL,Amplifier & Oscillators,18TL121,3,100,Theory,85
18TL,Amplifier & Oscillators,18TL123,3,100,Theory,51
18TL,Amplifier & Oscillators,18TL125,3,100,Theory,34
18TL,Amplifier & Oscillators,18-17TL79,3,100,Theory,30
18TL,Amplifier & Oscillators,18TL02,3,100,Theory,82
18TL,Amplifier & Oscillators,18TL04,3,100,Theory,83
18TL,Amplifier & Oscillators,18TL06,3,100,Theory,68
18TL,Amplifier & Oscillators,18TL08,3,100,Theory,50
18TL,Amplifier & Oscillators,18TL10,3,100,Theory,77
18TL,Amplifier & Oscillators,18TL102,3,100,Theory,81
18TL,Amplifier & Oscillators,18TL106,3,100,Theory,50
18TL,Amplifier & Oscillators,18TL108,3,100,Theory,11
18TL,Amplifier & Oscillators,18TL110,3,100,Theory,56
18TL,Amplifier & Oscillators,18TL116,3,100,Theory,40
18TL,Amplifier & Oscillators,18TL118,3,100,Theory,73
18TL,Amplifier & Oscillators,18TL120,3,100,Theory,44
18TL,Amplifier & Oscillators,18TL122,3,100,Theory,35
18TL,Amplifier & Oscillators,18TL16,3,100,Theory,30
18TL,Amplifier & Oscillators,18TL18,3,100,Theory,36
18TL,Amplifier & Oscillators,18TL20,3,100,Theory,35
18TL,Amplifier & Oscillators,18TL22,3,100,Theory,70
18TL,Amplifier & Oscillators,18TL24,3,100,Theory,63
18TL,Amplifier & Oscillators,18TL26,3,100,Theory,58
18TL,Amplifier & Oscillators,18TL28,3,100,Theory,68
18TL,Amplifier & Oscillators,18TL30,3,100,Theory,76
18TL,Amplifier & Oscillators,18TL34,3,100,Theory,10
18TL,Amplifier & Oscillators,18TL36,3,100,Theory,55
18TL,Amplifier & Oscillators,18TL40,3,100,Theory,71
18TL,Amplifier & Oscillators,18TL42,3,100,Theory,33
18TL,Amplifier & Oscillators,18TL44,3,100,Theory,25
18TL,Amplifier & Oscillators,18TL50,3,100,Theory,58
18TL,Amplifier & Oscillators,18TL58,3,100,Theory,20
18TL,Amplifier & Oscillators,18TL62,3,100,Theory,71
18TL,Amplifier & Oscillators,18TL74,3,100,Theory,72
18TL,Amplifier & Oscillators,18TL76,3,100,Theory,32
18TL,Amplifier & Oscillators,18TL80,3,100,Theory,82
18TL,Amplifier & Oscillators,18TL82,3,100,Theory,65
18TL,Amplifier & Oscillators,18TL84,3,100,Theory,67
18TL,Amplifier & Oscillators,18TL86,3,100,Theory,43
18TL,Amplifier & Oscillators,18TL88,3,100,Theory,40
18TL,Amplifier & Oscillators,18TL90,3,100,Theory,56
18TL,Engineering Economics & Management,18-17TL79,3,100,Theory,50
18TL,Engineering Economics & Management,18TL03,3,100,Theory,79
18TL,Engineering Economics & Management,18TL05,3,100,Theory,55
18TL,Engineering Economics & Management,18TL07,3,100,Theory,75
18TL,Engineering Economics & Management,18TL09,3,100,Theory,75
18TL,Engineering Economics & Management,18TL101,3,100,Theory,77
18TL,Engineering Economics & Management,18TL103,3,100,Theory,50
18TL,Engineering Economics & Management,18TL107,3,100,Theory,60
18TL,Engineering Economics & Management,18TL111,3,100,Theory,61
18TL,Engineering Economics & Management,18TL117,3,100,Theory,55
18TL,Engineering Economics & Management,18TL119,3,100,Theory,66
18TL,Engineering Economics & Management,18TL121,3,100,Theory,85
18TL,Engineering Economics & Management,18TL123,3,100,Theory,79
18TL,Engineering Economics & Management,18TL125,3,100,Theory,52
18TL,Engineering Economics & Management,18TL13,3,100,Theory,60
18TL,Engineering Economics & Management,18TL15,3,100,Theory,75
18TL,Engineering Economics & Management,18TL17,3,100,Theory,55
18TL,Engineering Economics & Management,18TL19,3,100,Theory,66
18TL,Engineering Economics & Management,18TL23,3,100,Theory,66
18TL,Engineering Economics & Management,18TL25,3,100,Theory,69
18TL,Engineering Economics & Management,18TL31,3,100,Theory,69
18TL,Engineering Economics & Management,18TL33,3,100,Theory,77
18TL,Engineering Economics & Management,18TL35,3,100,Theory,85
18TL,Engineering Economics & Management,18TL37,3,100,Theory,76
18TL,Engineering Economics & Management,18TL39,3,100,Theory,79
18TL,Engineering Economics & Management,18TL43,3,100,Theory,75
18TL,Engineering Economics & Management,18TL45,3,100,Theory,66
18TL,Engineering Economics & Management,18TL47,3,100,Theory,75
18TL,Engineering Economics & Management,18TL49,3,100,Theory,69
18TL,Engineering Economics & Management,18TL51,3,100,Theory,69
18TL,Engineering Economics & Management,18TL55,3,100,Theory,75
18TL,Engineering Economics & Management,18TL57,3,100,Theory,85
18TL,Engineering Economics & Management,18TL61,3,100,Theory,68
18TL,Engineering Economics & Management,18TL63,3,100,Theory,75
18TL,Engineering Economics & Management,18TL71,3,100,Theory,79
18TL,Engineering Economics & Management,18TL73,3,100,Theory,27
18TL,Engineering Economics & Management,18TL75,3,100,Theory,66
18TL,Engineering Economics & Management,18TL77,3,100,Theory,66
18TL,Engineering Economics & Management,18TL81,3,100,Theory,79
18TL,Engineering Economics & Management,18TL87,3,100,Theory,66
18TL,Engineering Economics & Management,18TL89,3,100,Theory,66
18TL,Engineering Economics & Management,18TL91,3,100,Theory,28
18TL,Engineering Economics & Management,18TL02,3,100,Theory,79
18TL,Engineering Economics & Management,18TL04,3,100,Theory,79
18TL,Engineering Economics & Management,18TL06,3,100,Theory,75
18TL,Engineering Economics & Management,18TL08,3,100,Theory,66
18TL,Engineering Economics & Management,18TL10,3,100,Theory,79
18TL,Engineering Economics & Management,18TL102,3,100,Theory,86
18TL,Engineering Economics & Management,18TL106,3,100,Theory,75
18TL,Engineering Economics & Management,18TL108,3,100,Theory,18
18TL,Engineering Economics & Management,18TL110,3,100,Theory,69
18TL,Engineering Economics & Management,18TL116,3,100,Theory,56
